capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week, ,capital-gain,hours-per-week,Reward,Average Success Rate,Proportions Difference,L1 Norm
484,-66, ,1000,98, ,189,1, ,161,-8, ,0,0,1077.03,1.0,0.0,387.9
784,-42, ,686,-75, ,172,-92, ,-8,-3, ,0,0,1077.02,0.98,0.01,351.56
872,-97, ,458,-93, ,336,6, ,-16,-6, ,3,0,1077.02,0.98,0.01,351.64
854,-98, ,541,-89, ,329,13, ,-18,-6, ,3,0,1077.01,0.99,0.01,364.65
0,-48, ,920,-20, ,-133,0, ,-607,68, ,668,-1,1077.01,0.98,0.02,341.15
0,-42, ,1000,-26, ,-77,0, ,-530,58, ,588,-1,1077.0,0.98,0.02,341.2
1000,-83, ,330,-36, ,72,-83, ,0,-2, ,-37,0,1076.98,0.95,0.02,302.69
574,-58, ,141,-28, ,-332,-43, ,-286,36, ,870,-49,1076.97,0.98,0.01,352.16
926,-95, ,910,98, ,0,-3, ,0,-10, ,0,0,1076.91,1.0,0.0,389.37
632,-82, ,694,-98, ,74,-91, ,-4,-1, ,0,-1,1076.91,0.95,0.02,303.44
938,-93, ,619,-12, ,1,-80, ,0,0, ,-2,0,1076.91,0.97,0.02,329.32
1000,-88, ,840,55, ,2,-3, ,1,-12, ,0,0,1076.89,1.0,0.0,389.55
621,-89, ,782,-98, ,1,-82, ,0,0, ,-1,0,1076.88,0.95,0.02,303.81
1000,-93, ,18,-16, ,-449,-5, ,-7,4, ,402,-44,1076.87,0.95,0.02,303.94
830,-50, ,77,-57, ,938,28, ,-10,0, ,1,0,1076.87,1.0,0.0,389.84
800,-98, ,17,-5, ,-258,-10, ,-13,6, ,604,-98,1076.86,0.95,0.02,304.06
1000,-92, ,563,-14, ,1,-87, ,0,0, ,-2,0,1076.8,0.97,0.02,330.68
1000,-43, ,832,45, ,23,-2, ,11,-6, ,0,0,1076.8,1.0,0.0,390.61
369,-21, ,360,0, ,-337,0, ,-616,70, ,904,-4,1076.8,0.98,0.02,343.59
436,-49, ,1000,-98, ,2,-12, ,0,-1, ,0,0,1076.78,0.95,0.02,305.05
573,-82, ,810,-98, ,28,-94, ,-1,0, ,0,0,1076.76,0.95,0.02,305.22
509,-98, ,903,-75, ,1,-84, ,0,0, ,-2,0,1076.73,0.95,0.02,305.6
402,-74, ,1000,-98, ,12,-76, ,0,-1, ,-30,0,1076.7,0.95,0.02,305.92
402,-88, ,1000,-87, ,12,-78, ,0,-1, ,-28,0,1076.7,0.95,0.02,305.92
1,-35, ,1000,-23, ,-69,0, ,-440,59, ,611,-1,1076.69,0.98,0.02,344.89
440,-50, ,1000,-80, ,3,-13, ,0,-1, ,0,0,1076.67,0.95,0.02,306.25
525,-87, ,890,-80, ,2,-59, ,0,0, ,0,0,1076.67,0.95,0.02,306.31
471,-93, ,971,-98, ,219,-90, ,0,-3, ,-17,0,1076.66,0.98,0.01,355.87
1000,-98, ,856,98, ,0,-2, ,0,-7, ,0,0,1076.66,1.0,0.0,392.35
834,-64, ,100,-59, ,930,21, ,-13,0, ,1,0,1076.65,1.0,0.0,392.46
1000,-98, ,857,78, ,0,-2, ,0,-7, ,0,0,1076.65,1.0,0.0,392.45
681,-83, ,940,71, ,109,0, ,122,-8, ,0,6,1076.64,1.0,0.0,392.51
923,-98, ,880,64, ,25,-3, ,32,-4, ,0,0,1076.64,1.0,0.0,392.48
941,-37, ,28,-59, ,881,35, ,-28,-2, ,4,0,1076.63,1.0,0.0,392.63
792,-75, ,12,-8, ,-224,-12, ,-13,6, ,626,-84,1076.63,0.95,0.02,306.81
791,-98, ,840,-8, ,1,-98, ,0,0, ,-3,0,1076.62,0.97,0.01,343.36
1000,-69, ,426,-36, ,1,-79, ,0,0, ,-4,0,1076.6,0.95,0.02,307.08
464,-77, ,1000,84, ,225,2, ,172,-6, ,0,0,1076.59,1.0,0.0,393.1
914,-81, ,889,74, ,29,-2, ,28,-7, ,0,0,1076.58,1.0,0.0,393.19
376,-93, ,61,-50, ,949,-45, ,-26,-42, ,4,0,1076.54,0.95,0.02,307.77
753,-42, ,754,-83, ,165,-98, ,-7,-2, ,0,0,1076.53,0.98,0.01,357.37
374,-66, ,1000,-63, ,50,-98, ,0,-3, ,-25,0,1076.5,0.95,0.02,308.23
1,-21, ,699,-21, ,-66,0, ,-339,52, ,942,-1,1076.49,0.98,0.02,347.29
617,-82, ,800,-65, ,10,-98, ,0,-1, ,-14,0,1076.47,0.95,0.02,308.65
451,-84, ,79,-52, ,859,-50, ,-23,-55, ,4,0,1076.45,0.95,0.02,308.89
702,-98, ,1000,80, ,55,0, ,109,-8, ,0,6,1076.41,1.0,0.0,395.28
880,-98, ,18,-6, ,-414,-9, ,-10,7, ,550,-86,1076.39,0.95,0.02,309.63
840,-98, ,14,-20, ,-320,-10, ,-5,5, ,582,-76,1076.38,0.95,0.02,309.69
1000,-34, ,63,-31, ,826,28, ,-7,0, ,2,0,1076.37,1.0,0.0,395.68
499,-71, ,1000,84, ,208,1, ,166,-8, ,0,0,1076.37,1.0,0.0,395.68
381,-72, ,1000,-48, ,56,-98, ,0,-2, ,-27,0,1076.32,0.95,0.02,310.45
1000,-98, ,24,-24, ,-330,-11, ,-6,7, ,411,-76,1076.31,0.95,0.02,310.57
840,-26, ,62,-33, ,1000,26, ,-6,0, ,3,0,1076.25,1.0,0.0,397.07
424,-90, ,948,-58, ,67,-98, ,0,-2, ,-30,0,1076.24,0.95,0.02,311.29
1000,-98, ,17,-13, ,-467,-5, ,-7,4, ,446,-41,1076.2,0.95,0.02,311.83
933,-83, ,722,-9, ,1,-98, ,0,0, ,-3,0,1076.2,0.97,0.01,348.34
1000,-52, ,384,-37, ,64,-98, ,0,-2, ,-38,0,1076.19,0.95,0.02,311.88
943,-21, ,78,-59, ,780,11, ,-9,-1, ,1,0,1076.17,0.99,0.01,374.51
858,-98, ,802,-8, ,1,-92, ,0,0, ,-2,0,1076.13,0.97,0.01,349.15
702,-97, ,1000,84, ,63,0, ,117,-9, ,0,6,1076.12,1.0,0.0,398.71
60,-31, ,797,-20, ,-773,-52, ,-489,87, ,585,-94,1076.12,0.96,0.02,325.67
0,-53, ,1000,-22, ,-149,-3, ,-811,67, ,636,-1,1076.12,0.98,0.02,351.54
1000,-98, ,16,-14, ,-466,-4, ,-9,5, ,449,-56,1076.11,0.95,0.02,312.85
949,-23, ,64,-48, ,900,19, ,-7,0, ,4,0,1076.09,1.0,0.0,399.06
440,-85, ,1000,-57, ,12,-58, ,0,0, ,-28,0,1076.09,0.95,0.02,313.13
938,-42, ,820,59, ,91,0, ,10,-28, ,-1,21,1076.04,1.0,0.0,399.63
445,-95, ,1000,-76, ,10,-63, ,0,0, ,0,0,1076.04,0.95,0.02,313.7
1000,-35, ,69,-27, ,842,29, ,-7,0, ,2,0,1076.03,1.0,0.0,399.75
0,-57, ,1000,-20, ,-137,-4, ,-706,70, ,642,-1,1076.02,0.98,0.02,352.73
1000,-79, ,870,75, ,28,-2, ,1,-4, ,0,0,1075.99,1.0,0.0,400.17
1000,-67, ,410,-35, ,1,-98, ,0,0, ,-4,0,1075.99,0.95,0.03,303.74
457,-60, ,1000,-98, ,3,-72, ,0,0, ,0,0,1075.96,0.95,0.02,314.67
682,-80, ,97,-16, ,-274,-24, ,-11,5, ,920,-98,1075.95,0.98,0.01,364.21
1000,-98, ,892,76, ,0,-3, ,0,-13, ,0,0,1075.94,1.0,0.0,400.78
569,-95, ,136,-37, ,-168,-16, ,-29,6, ,983,-96,1075.94,0.98,0.01,364.33
1000,-73, ,512,-91, ,186,-75, ,-22,-10, ,0,0,1075.93,0.98,0.01,364.46
1000,-98, ,619,-9, ,1,-98, ,0,0, ,-3,0,1075.93,0.97,0.02,340.92
0,-66, ,741,-20, ,-267,-84, ,-1000,80, ,704,-93,1075.91,0.96,0.02,328.2
871,-87, ,16,-12, ,-402,-10, ,-9,7, ,583,-96,1075.9,0.95,0.02,315.4
-172,-81, ,675,-21, ,-298,-54, ,-1000,98, ,769,-98,1075.89,0.96,0.02,328.38
646,-88, ,165,-17, ,-184,-19, ,-21,6, ,960,-91,1075.86,0.99,0.01,378.14
1000,-98, ,52,-26, ,-293,-13, ,-6,8, ,409,-77,1075.78,0.95,0.02,316.71
0,-42, ,966,-23, ,-109,0, ,-510,71, ,694,-1,1075.75,0.98,0.02,355.91
547,-68, ,986,90, ,210,1, ,169,-6, ,0,0,1075.73,1.0,0.0,403.2
462,-98, ,1000,-45, ,14,-98, ,0,0, ,0,0,1075.71,0.95,0.02,317.62
1000,-98, ,422,-55, ,49,-81, ,0,-3, ,-57,0,1075.7,0.95,0.02,317.66
892,-39, ,635,-90, ,198,-80, ,-8,-2, ,0,0,1075.64,0.98,0.01,367.82
948,-18, ,74,-28, ,936,17, ,-8,0, ,2,0,1075.64,1.0,0.0,404.26
1000,-79, ,18,-13, ,-548,-5, ,-8,4, ,478,-54,1075.61,0.95,0.02,318.81
820,-80, ,839,-17, ,1,-8, ,0,-1, ,0,0,1075.6,0.97,0.02,344.78
1000,-28, ,64,-30, ,883,21, ,-9,0, ,2,0,1075.6,1.0,0.0,404.75
1000,-33, ,65,-30, ,869,30, ,-8,0, ,2,0,1075.6,1.0,0.0,404.75
790,-98, ,620,-82, ,68,-85, ,-4,-1, ,0,-1,1075.59,0.95,0.02,319.03
1000,-90, ,370,-33, ,66,-95, ,0,-2, ,-35,0,1075.54,0.95,0.03,309.04
561,-58, ,1000,-85, ,166,-98, ,-12,-6, ,0,0,1075.51,0.98,0.01,369.35
900,-66, ,1000,53, ,17,0, ,4,-13, ,-1,8,1075.5,1.0,0.0,405.98
314,-29, ,344,-16, ,-412,-98, ,-345,66, ,830,-64,1075.46,0.96,0.02,333.51
1000,-89, ,47,-72, ,-575,-4, ,-32,14, ,425,-42,1075.45,0.95,0.02,320.67
980,-98, ,940,82, ,4,-4, ,0,-9, ,0,0,1075.43,1.0,0.0,406.82
-79,-82, ,734,-18, ,-343,-59, ,-1000,98, ,793,-98,1075.42,0.96,0.01,344.5
1000,-83, ,47,-56, ,-543,-4, ,-38,15, ,425,-52,1075.41,0.95,0.02,321.1
1000,-40, ,534,-98, ,87,-89, ,-6,-3, ,0,0,1075.41,0.97,0.02,347.04
800,-79, ,11,-8, ,-207,-11, ,-15,4, ,695,-92,1075.38,0.95,0.02,321.44
976,38, ,955,54, ,-522,-16, ,0,0, ,0,0,1075.38,1.0,0.0,407.39
899,-40, ,1000,46, ,25,-2, ,27,-5, ,0,0,1075.37,1.0,0.0,407.45
607,-87, ,945,63, ,198,0, ,184,-8, ,-2,0,1075.37,1.0,0.0,407.44
939,-84, ,1000,56, ,1,-2, ,1,-5, ,0,0,1075.35,1.0,0.0,407.72
1000,-46, ,850,58, ,52,0, ,7,-15, ,-1,25,1075.34,1.0,0.0,407.84
1000,-69, ,940,57, ,1,-2, ,1,-6, ,0,0,1075.31,1.0,0.0,408.24
630,-92, ,867,-93, ,1,-98, ,0,0, ,-2,0,1075.28,0.95,0.02,322.63
1000,-76, ,49,-60, ,-555,-7, ,-65,14, ,432,-37,1075.28,0.95,0.02,322.62
528,-73, ,1000,96, ,275,2, ,139,-3, ,-2,0,1075.26,1.0,0.0,408.74
931,-98, ,1000,80, ,4,-5, ,0,-8, ,0,0,1075.25,1.0,0.0,408.87
1000,-86, ,43,-62, ,-543,-4, ,-34,14, ,442,-42,1075.23,0.95,0.02,323.24
520,-89, ,970,-64, ,12,-98, ,0,0, ,0,0,1075.22,0.95,0.02,323.3
-2,-57, ,864,-18, ,-445,-45, ,-618,87, ,679,-89,1075.2,0.96,0.01,347.07
1000,-76, ,568,-94, ,166,-76, ,-26,-17, ,0,0,1075.2,0.98,0.01,373.04
1000,-38, ,68,-37, ,891,21, ,-8,0, ,1,0,1075.19,1.0,0.0,409.63
942,-90, ,774,-9, ,1,-94, ,0,0, ,-2,0,1075.16,0.97,0.01,360.53
1000,-45, ,44,-68, ,-585,-6, ,-56,15, ,447,-38,1075.13,0.95,0.02,324.45
960,-98, ,14,-14, ,-408,-5, ,-8,6, ,547,-51,1075.12,0.95,0.02,324.58
880,-98, ,627,-54, ,1,-98, ,0,0, ,-1,0,1075.12,0.95,0.02,324.48
536,-84, ,970,-70, ,5,-54, ,0,0, ,0,0,1075.08,0.95,0.02,324.96
429,-97, ,49,-39, ,1000,-36, ,-25,-50, ,4,0,1075.07,0.95,0.02,325.09
931,-94, ,594,-87, ,211,-93, ,-30,-19, ,2,0,1075.07,0.98,0.01,374.51
557,-59, ,146,-28, ,-365,-37, ,-161,34, ,1000,-45,1075.07,0.98,0.01,374.53
571,-60, ,139,-27, ,-302,-45, ,-72,28, ,1000,-53,1075.0,0.98,0.01,375.34
1000,-98, ,954,56, ,0,-2, ,0,-13, ,0,0,1075.0,1.0,0.0,411.89
1000,-86, ,12,-22, ,-418,-12, ,-10,10, ,498,-98,1074.99,0.95,0.02,326.04
1000,-45, ,49,-59, ,-544,-5, ,-57,13, ,452,-42,1074.99,0.95,0.02,326.1
0,-54, ,783,-27, ,-436,-41, ,-605,93, ,713,-92,1074.98,0.96,0.02,339.07
937,-89, ,724,-35, ,105,-95, ,0,-3, ,-56,0,1074.96,0.98,0.01,375.81
66,-34, ,868,-23, ,-680,-44, ,-475,98, ,573,-98,1074.95,0.96,0.02,339.49
1000,-85, ,14,-13, ,-470,-12, ,-8,8, ,513,-98,1074.88,0.95,0.02,327.34
801,-79, ,852,-32, ,121,-80, ,0,-2, ,-51,0,1074.88,0.98,0.01,376.71
1000,-82, ,42,-84, ,-621,-4, ,-30,14, ,463,-44,1074.88,0.95,0.02,327.37
656,-56, ,135,-25, ,-328,-20, ,-76,24, ,960,-63,1074.87,0.99,0.02,379.27
1000,-98, ,14,-15, ,-444,-4, ,-8,3, ,526,-47,1074.87,0.95,0.02,327.46
1000,-98, ,20,-6, ,-269,-12, ,-14,7, ,516,-77,1074.86,0.95,0.02,327.6
1000,-22, ,70,-34, ,920,25, ,-7,0, ,2,0,1074.84,1.0,0.0,413.73
525,-98, ,1000,-98, ,1,-98, ,0,0, ,-3,0,1074.82,0.95,0.02,328.01
731,-98, ,822,-85, ,1,-12, ,0,-1, ,-2,0,1074.76,0.95,0.02,328.73
952,-46, ,955,48, ,44,0, ,6,-16, ,-1,17,1074.76,1.0,0.0,414.62
1,-24, ,843,-19, ,-125,1, ,-331,61, ,893,-1,1074.74,0.98,0.02,367.88
443,-54, ,302,-30, ,-287,-38, ,-233,78, ,819,-53,1074.73,0.96,0.01,352.68
1000,-96, ,480,-52, ,48,-88, ,0,-4, ,-53,0,1074.72,0.95,0.02,329.22
990,55, ,960,58, ,-581,-18, ,-1,0, ,0,0,1074.72,1.0,0.0,415.14
1000,-98, ,554,-98, ,2,-14, ,0,-1, ,-1,0,1074.72,0.95,0.02,329.28
811,-87, ,748,-95, ,1,-10, ,0,-1, ,-2,0,1074.69,0.95,0.02,329.54
860,-68, ,117,-73, ,1000,24, ,-11,0, ,1,0,1074.69,1.0,0.0,415.48
270,-49, ,406,-15, ,-379,-98, ,-410,70, ,913,-72,1074.68,0.97,0.02,355.63
0,-62, ,1000,-19, ,-180,-3, ,-730,74, ,722,-1,1074.68,0.98,0.02,368.5
0,-62, ,1000,-20, ,-182,-63, ,-745,66, ,688,-1,1074.67,0.98,0.02,368.65
650,-87, ,917,70, ,210,0, ,197,-8, ,-2,0,1074.67,1.0,0.0,415.7
844,-94, ,1000,0, ,5,-10, ,0,0, ,0,0,1074.67,0.98,0.01,379.21
447,-93, ,55,-41, ,1000,-38, ,-23,-46, ,3,0,1074.66,0.95,0.02,329.95
1000,-23, ,73,-42, ,920,26, ,-7,0, ,3,0,1074.66,1.0,0.0,415.79
860,-75, ,675,-56, ,1,-98, ,0,0, ,-1,0,1074.65,0.95,0.02,330.08
927,-72, ,21,-7, ,-266,-12, ,-12,6, ,600,-95,1074.64,0.95,0.02,330.2
1000,-61, ,70,-52, ,910,25, ,-11,0, ,1,0,1074.64,1.0,0.0,416.09
526,-85, ,1000,-53, ,12,-98, ,0,0, ,0,0,1074.64,0.95,0.02,330.21
688,-84, ,96,-13, ,-228,-23, ,-13,4, ,1000,-98,1074.6,0.98,0.01,380.04
1000,-53, ,82,-55, ,901,25, ,-12,0, ,1,0,1074.59,1.0,0.0,416.65
-35,-78, ,719,-22, ,-354,-61, ,-900,98, ,801,-97,1074.58,0.96,0.02,343.79
628,-98, ,912,-88, ,0,-81, ,0,0, ,-3,0,1074.57,0.95,0.02,331.02
787,-98, ,980,-6, ,1,-90, ,0,0, ,-2,0,1074.55,0.98,0.02,370.04
1000,-56, ,669,-13, ,28,-98, ,0,-1, ,-20,0,1074.54,0.97,0.02,357.29
907,-98, ,659,-95, ,2,-12, ,0,-1, ,-1,0,1074.52,0.95,0.02,331.53
533,-50, ,302,-29, ,-276,-38, ,-292,37, ,766,-48,1074.51,0.96,0.01,355.25
798,-51, ,798,-91, ,188,-83, ,-14,-7, ,0,0,1074.51,0.98,0.01,381.09
599,-98, ,910,-66, ,33,-94, ,0,-1, ,-21,0,1074.51,0.95,0.02,331.7
512,-98, ,1000,-80, ,33,-98, ,0,-1, ,-20,0,1074.48,0.95,0.02,332.1
934,-57, ,638,-96, ,216,-84, ,-13,-8, ,0,0,1074.42,0.98,0.01,382.18
862,-85, ,111,-28, ,-203,-17, ,-68,16, ,800,-61,1074.42,0.98,0.01,382.17
990,-98, ,992,92, ,0,-2, ,0,-13, ,0,0,1074.42,1.0,0.0,418.61
1,-23, ,759,-20, ,-146,0, ,-649,61, ,1000,-1,1074.38,0.98,0.02,372.05
1000,-98, ,509,-90, ,46,-47, ,-1,0, ,0,0,1074.36,0.95,0.02,333.49
58,-38, ,860,-27, ,-714,-41, ,-978,98, ,619,-98,1074.34,0.96,0.02,346.65
534,-84, ,1000,93, ,301,2, ,159,-5, ,-1,0,1074.34,1.0,0.0,419.55
-364,-76, ,682,-21, ,-334,-62, ,-860,98, ,854,-98,1074.32,0.96,0.02,346.86
854,-68, ,786,76, ,202,1, ,126,-37, ,-6,0,1074.31,1.0,0.0,420.0
1000,-75, ,1000,50, ,2,-2, ,1,-12, ,0,0,1074.28,1.0,0.0,420.27
660,-89, ,123,-40, ,-197,-17, ,-35,7, ,1000,-85,1074.27,0.98,0.01,383.95
1000,-92, ,1000,98, ,0,-2, ,0,-5, ,0,0,1074.26,1.0,0.0,420.51
1000,-70, ,44,-64, ,-596,-5, ,-54,16, ,449,-33,1074.23,0.95,0.03,324.41
1000,-66, ,512,-98, ,232,-68, ,-26,-10, ,1,0,1074.23,0.98,0.02,373.84
550,-88, ,1000,-69, ,11,-56, ,0,0, ,-29,0,1074.23,0.95,0.02,334.99
1000,-98, ,1000,65, ,0,-4, ,0,-10, ,0,0,1074.18,1.0,0.0,421.44
1000,-83, ,1000,87, ,0,-4, ,0,-9, ,0,0,1074.16,1.0,0.0,421.68
761,-88, ,837,-82, ,0,-4, ,0,-1, ,-1,0,1074.15,0.95,0.02,335.93
1000,-98, ,1000,77, ,0,-4, ,0,-10, ,0,0,1074.15,1.0,0.0,421.78
1000,-98, ,1000,73, ,0,-4, ,0,-11, ,0,0,1074.15,1.0,0.0,421.89
1000,-89, ,1000,71, ,0,-2, ,0,-13, ,0,0,1074.15,1.0,0.0,421.82
1000,-93, ,17,-16, ,-677,-4, ,-7,4, ,563,-64,1074.14,0.95,0.02,336.09
869,-37, ,1000,62, ,109,0, ,8,-15, ,-1,20,1074.14,1.0,0.0,421.98
1000,-60, ,45,-56, ,-568,-6, ,-67,15, ,502,-39,1074.14,0.95,0.02,336.01
561,-88, ,1000,-40, ,13,-53, ,0,0, ,-30,0,1074.06,0.95,0.02,337.0
1000,-64, ,51,-70, ,-566,-6, ,-57,16, ,502,-36,1074.05,0.95,0.02,337.07
1000,-98, ,530,-86, ,43,-47, ,-1,0, ,0,0,1074.05,0.95,0.02,337.08
880,-65, ,811,80, ,173,0, ,118,-43, ,-6,0,1074.04,1.0,0.0,423.13
869,-81, ,702,-67, ,1,-84, ,0,0, ,-1,0,1074.03,0.95,0.02,337.36
0,-61, ,1000,-21, ,-222,-64, ,-857,71, ,724,-1,1074.03,0.98,0.02,376.2
1,-32, ,800,-26, ,-80,0, ,-396,69, ,967,-1,1073.98,0.98,0.02,376.77
813,-59, ,810,77, ,222,1, ,143,-37, ,-7,0,1073.97,1.0,0.0,423.98
740,-32, ,885,-76, ,203,-98, ,-13,-3, ,0,0,1073.96,0.98,0.01,387.58
1000,-37, ,990,64, ,20,0, ,4,-12, ,-1,8,1073.92,1.0,0.0,424.54
425,-33, ,451,-22, ,-360,-69, ,-160,60, ,697,-98,1073.88,0.96,0.02,352.01
810,-94, ,557,-98, ,537,14, ,-15,-4, ,8,-1,1073.87,0.99,0.01,401.64
556,-67, ,1000,96, ,283,2, ,186,-5, ,-2,0,1073.82,1.0,0.0,425.72
960,-20, ,86,-45, ,1000,26, ,-6,0, ,3,0,1073.8,1.0,0.0,425.94
390,-76, ,1000,-98, ,258,-72, ,0,-3, ,-28,0,1073.79,0.96,0.02,353.1
1000,64, ,1000,59, ,-581,-21, ,-1,0, ,0,0,1073.76,1.0,0.0,426.43
1000,-83, ,633,-94, ,181,-85, ,-30,-21, ,1,0,1073.75,0.98,0.01,390.02
1000,-71, ,44,-90, ,-509,-4, ,-25,14, ,528,-47,1073.73,0.95,0.02,340.84
840,-85, ,713,-75, ,35,-76, ,-3,-1, ,0,-1,1073.72,0.95,0.02,340.99
1000,-79, ,1000,84, ,31,-2, ,2,-5, ,0,0,1073.71,1.0,0.0,427.06
1000,-64, ,1000,61, ,17,0, ,5,-14, ,-1,8,1073.7,1.0,0.0,427.18
950,-98, ,17,-21, ,-629,-5, ,-7,4, ,633,-75,1073.68,0.95,0.02,341.48
580,-74, ,1000,-73, ,13,-62, ,0,-1, ,-27,0,1073.67,0.95,0.02,341.63
1000,-98, ,547,-84, ,48,-54, ,-1,0, ,0,0,1073.67,0.95,0.02,341.63
813,-36, ,868,-94, ,162,-98, ,-12,-3, ,0,0,1073.65,0.98,0.01,391.22
1000,-26, ,60,-32, ,1000,25, ,-7,0, ,2,0,1073.64,1.0,0.0,427.88
950,-91, ,690,-98, ,183,-84, ,-29,-18, ,1,0,1073.63,0.98,0.01,391.5
578,-72, ,1000,98, ,297,3, ,160,-5, ,-2,0,1073.63,1.0,0.0,427.94
660,-98, ,929,-44, ,8,-45, ,0,-1, ,-36,0,1073.63,0.95,0.02,342.04
612,-85, ,1000,98, ,291,3, ,136,-5, ,-4,0,1073.56,1.0,0.0,428.77
1000,-26, ,65,-35, ,1000,24, ,-7,0, ,2,0,1073.53,1.0,0.0,429.15
0,-58, ,910,-23, ,-518,-36, ,-618,80, ,679,-78,1073.51,0.96,0.02,356.41
1000,-68, ,39,-66, ,-477,-6, ,-60,14, ,497,-34,1073.5,0.95,0.03,332.98
691,-66, ,138,-29, ,-386,-22, ,-70,13, ,1000,-74,1073.45,0.98,0.01,393.64
1000,-57, ,632,-98, ,217,-70, ,-27,-9, ,0,0,1073.38,0.98,0.01,394.39
1000,-98, ,38,-76, ,-398,-4, ,-17,9, ,560,-73,1073.36,0.95,0.02,345.28
1000,-22, ,75,-52, ,1000,22, ,-7,0, ,3,0,1073.35,1.0,0.0,431.29
1000,-98, ,12,-22, ,-376,-4, ,-6,6, ,607,-87,1073.34,0.95,0.02,345.44
1000,-49, ,44,-65, ,-636,-5, ,-59,14, ,552,-41,1073.34,0.95,0.02,345.42
772,-98, ,138,-42, ,-200,-16, ,-67,6, ,930,-76,1073.3,0.98,0.01,395.32
990,-72, ,575,-73, ,54,-47, ,-1,0, ,0,0,1073.27,0.95,0.02,346.3
433,-94, ,1000,-98, ,246,-73, ,0,-3, ,-27,0,1073.26,0.96,0.02,359.32
617,-87, ,1000,-98, ,1,-98, ,0,0, ,-3,0,1073.26,0.95,0.02,346.4
869,-98, ,931,-16, ,1,-8, ,0,-1, ,0,0,1073.22,0.97,0.02,372.81
1000,-66, ,22,-26, ,-860,-6, ,-7,5, ,601,-65,1073.21,0.95,0.02,347.05
693,-54, ,980,-88, ,191,-98, ,-9,-5, ,0,0,1073.19,0.98,0.01,396.62
782,-98, ,605,-92, ,278,-97, ,-24,-19, ,2,0,1073.18,0.96,0.02,360.29
1000,-43, ,1000,49, ,45,0, ,7,-16, ,-1,18,1073.16,1.0,0.0,433.45
1000,-98, ,15,-17, ,-670,-5, ,-6,4, ,625,-73,1073.08,0.95,0.02,348.5
985,-45, ,902,52, ,137,0, ,8,-33, ,-1,24,1073.07,1.0,0.0,434.54
800,-98, ,88,-11, ,-207,-21, ,-12,4, ,990,-90,1073.06,0.98,0.01,398.15
848,-98, ,804,-80, ,2,-14, ,0,-1, ,-1,0,1073.03,0.95,0.02,349.1
0,-54, ,1000,-26, ,-494,-35, ,-577,69, ,618,-98,1073.03,0.96,0.02,362.07
823,-98, ,828,-79, ,2,-16, ,0,-1, ,-1,0,1073.02,0.95,0.02,349.28
735,-61, ,124,-34, ,-368,-19, ,-62,13, ,1000,-66,1072.92,0.98,0.01,399.86
666,-29, ,1000,-98, ,227,-96, ,-13,-3, ,0,0,1072.92,0.98,0.01,399.88
438,-38, ,415,-18, ,-513,-91, ,-88,98, ,774,-83,1072.9,0.96,0.02,363.56
1000,-82, ,950,1, ,5,-9, ,0,0, ,1,0,1072.85,0.98,0.01,400.6
810,-67, ,832,-87, ,1,-79, ,0,0, ,-2,0,1072.82,0.95,0.02,351.56
856,-88, ,756,-98, ,34,-48, ,-2,0, ,0,0,1072.79,0.95,0.02,351.96
636,-98, ,1000,-67, ,9,-98, ,0,-1, ,-16,0,1072.78,0.95,0.02,352.05
-1,-51, ,900,-27, ,-440,-44, ,-551,78, ,728,-84,1072.74,0.96,0.02,365.46
1000,-98, ,44,-70, ,-498,-4, ,-21,10, ,596,-37,1072.7,0.95,0.02,353.0
998,-70, ,719,-85, ,162,-83, ,-31,-18, ,1,0,1072.7,0.98,0.01,402.45
990,-96, ,696,-58, ,0,-4, ,0,-1, ,0,0,1072.68,0.95,0.02,353.27
385,-45, ,336,-30, ,-301,-89, ,-187,84, ,795,-47,1072.6,0.95,0.03,343.57
1000,-69, ,649,-52, ,8,-59, ,0,-1, ,-38,0,1072.59,0.95,0.02,354.28
416,-40, ,394,-20, ,-431,-98, ,-93,85, ,835,-92,1072.55,0.96,0.02,367.71
970,-80, ,998,1, ,5,-9, ,0,0, ,1,0,1072.55,0.98,0.01,404.16
1000,-98, ,660,-60, ,1,-87, ,0,0, ,-1,0,1072.54,0.95,0.02,354.9
970,-64, ,1000,1, ,5,-9, ,0,0, ,1,0,1072.52,0.98,0.01,404.5
930,-69, ,93,-15, ,-214,-26, ,-22,3, ,880,-98,1072.5,0.98,0.01,404.8
735,-60, ,1000,69, ,206,0, ,133,-60, ,-6,0,1072.49,1.0,0.0,441.39
1000,-98, ,830,-18, ,1,-10, ,0,-1, ,0,0,1072.46,0.96,0.01,379.35
651,-75, ,1000,-91, ,13,-65, ,0,-1, ,-31,0,1072.46,0.95,0.02,355.88
749,-96, ,146,-33, ,-174,-16, ,-65,8, ,1000,-61,1072.45,0.98,0.01,405.38
945,-98, ,10,-10, ,-131,-19, ,-5,3, ,870,-13,1072.45,0.97,0.02,381.81
921,-98, ,780,-51, ,0,-4, ,0,-1, ,0,0,1072.42,0.95,0.02,356.34
1000,-82, ,18,-32, ,-1000,-7, ,-7,5, ,646,-55,1072.41,0.95,0.02,356.42
757,-98, ,910,-50, ,1,-92, ,0,0, ,-1,0,1072.41,0.95,0.02,356.4
430,-39, ,399,-22, ,-340,-68, ,-172,55, ,830,-98,1072.4,0.96,0.02,369.44
