FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE, ,FunctionalAssessment,ADL,MMSE,Reward,Average Success Rate,Proportions Difference,L1 Norm
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1489,4.5638,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0056,0.0004,-0.0004, ,0.0253,4.7456,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0041,4.7582,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.49,4.1918,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0189,4.7813,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0057,0.0004,-0.0004, ,0.023,4.797,28.1789,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1077,0.0004,-0.0004, ,0.0096,4.6264,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0347,0.0004,-0.0004, ,0.3753,4.3054,29.0936,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.2454,4.4992,29.4,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0046,5.002,26.8573,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0009,4.7761,29.0775,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0061,0.0004,-0.0004, ,0.0215,4.7228,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1581,0.0004,-0.0004, ,0.013,4.5393,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1826,4.5596,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1241, ,0.2087,4.7557,25.8901,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1972,4.5596,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0009,5.2076,25.9439,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1225, ,0.8112,3.6766,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0172,4.7614,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.3581,4.3654,30.0,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1152, ,0.7788,3.777,28.2,1080.47,0.99,0.01,4.51
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.1561,0.3275, ,1.3332,5.8069,30.0,1080.45,1.0,0.0,5.03
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.341, ,0.9654,6.6347,29.6824,1080.45,1.0,0.0,5.03
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.174,0.2858, ,1.0914,6.1969,30.0,1080.45,1.0,0.0,5.03
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1225, ,0.7788,3.7869,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0171,0.0004,-0.0004, ,0.367,4.3844,29.9966,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1525, ,0.2937,4.8543,25.3682,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.213,4.5596,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.6829, ,0.2039,3.7435,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1072,0.0004,-0.0004, ,0.0102,4.7194,30.0,1080.43,0.99,0.01,4.52
-0.0727,0.0012,-0.0713, ,0.0004,-0.0188,0.0034, ,0.0055,0.0013,0.1049, ,0.0432,0.026,-0.0033, ,0.0802,4.309,29.3962,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1535,4.6435,29.0568,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.261, ,0.1635,4.3288,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.2029,4.6066,30.0,1080.43,0.99,0.01,4.52
-0.0691,0.0012,-0.0623, ,0.0004,-0.0173,0.0036, ,0.0048,0.0012,0.1113, ,0.0369,0.0261,-0.0035, ,0.0859,4.334,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1002,0.0004,-0.0004, ,0.0103,4.6727,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.4851,4.3214,27.8932,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.2739,4.5098,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.3308,4.8462,25.8515,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0037,4.8275,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0006,4.8417,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.3129, ,0.1957,4.1923,29.5302,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1425, ,0.26,4.3269,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0039,4.8273,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1267, ,0.5119,4.0396,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0994,4.8873,27.0934,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0084,4.842,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0153,4.9085,27.8857,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1277,4.6989,28.4956,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0056,0.0004,-0.0004, ,0.0202,5.2664,25.8002,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1393,0.0004,-0.0004, ,0.0132,4.634,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.004,4.8525,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0038,4.9756,27.349,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1508,0.0004,-0.0004, ,0.0147,4.6339,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1523,0.0004,-0.0004, ,0.0139,4.6301,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1692,0.0004,-0.0004, ,0.014,4.6301,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1213, ,0.3032,4.3113,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0035,5.2674,25.7969,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0005,0.0004,-0.0004, ,0.0067,4.8478,28.8,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0061,0.0004,-0.0004, ,0.0259,4.7763,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0028,4.8181,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0094,4.8666,28.2146,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0038,4.8045,29.6833,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.004,4.906,28.2089,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0341,0.0004,-0.0004, ,0.8616,3.7664,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0356,0.0004,-0.0004, ,0.8639,3.7972,29.0261,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0069,0.0004,-0.0004, ,0.0315,4.8029,29.0572,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1345,0.0004,-0.0004, ,0.0101,4.8432,27.3789,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1821,4.6325,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0326,0.0004,-0.0004, ,0.8147,4.1243,26.5447,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1844,0.0004,-0.0004, ,0.011,4.6161,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0043,5.4083,25.2847,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0011,4.859,30.0,1080.43,0.99,0.01,4.52
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.2458,0.2583, ,1.2263,6.0284,29.6881,1080.41,1.0,0.0,5.04
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.2013,0.376, ,1.4633,6.2126,25.4205,1080.41,1.0,0.0,5.04
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0012,4.929,29.3979,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1707,4.6696,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.003,5.1143,27.1345,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1028,0.0004,-0.0004, ,0.0102,4.7426,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0485,4.871,28.5,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1261,4.7703,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.6026, ,0.1979,3.913,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0007,4.8901,29.0962,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.6504, ,0.2192,4.0611,26.7718,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0036,4.8761,30.0,1080.39,0.99,0.01,4.53
-0.0559,0.0014,-0.0841, ,0.0006,-0.0176,0.004, ,0.0052,0.0017,0.1184, ,0.0622,0.0379,-0.0045, ,0.088,4.538,27.0809,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.4011,4.3839,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0451,4.8223,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0006,5.0018,27.8646,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.106,0.0004,-0.0004, ,0.011,4.7493,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0063,0.0004,-0.0004, ,0.0287,4.9265,28.1134,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.2439, ,0.1706,4.3976,28.7833,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0009,5.3139,25.9573,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1999, ,0.171,5.1701,24.8105,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1668,4.7138,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0051,0.0004,-0.0004, ,0.025,4.833,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1679,4.8243,27.4486,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0247,0.0004,-0.0004, ,0.5199,5.2384,23.9169,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.3592,4.4789,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0036,4.9025,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.166,0.0004,-0.0004, ,0.0112,4.6623,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.2357,0.0735, ,0.4884,4.1384,27.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1217, ,0.2776,4.4384,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1688,4.6699,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1149, ,0.2766,4.5338,27.5891,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.2552,4.5892,29.3828,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1318,0.0004,-0.0004, ,0.0104,4.6979,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1604,0.0004,-0.0004, ,0.0155,4.9852,26.5354,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.116,5.2093,25.7577,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1328,4.9808,26.8124,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1299, ,0.298,4.3457,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.4557,4.3595,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0713,0.0004,-0.0004, ,0.0069,4.9549,27.6129,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0075,4.9,28.7965,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.1072,0.0004,-0.0004, ,0.0103,4.7666,30.0,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.1511,4.7278,29.7204,1080.39,0.99,0.01,4.53
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.1492,0.3335, ,1.1016,6.3371,30.0,1080.37,1.0,0.0,5.05
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.2885, ,0.963,6.902,30.0,1080.37,1.0,0.0,5.05
-0.0622,0.0013,-0.1057, ,0.0007,-0.0199,0.0042, ,0.0063,0.0022,0.1318, ,0.0597,0.0348,-0.0049, ,0.1009,4.3003,30.0,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0069,0.0004,-0.0004, ,0.0284,4.9265,30.0,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0092,4.9735,30.0,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1304, ,0.2554,4.5538,28.4772,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0009,4.9853,28.5316,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0064,0.0004,-0.0004, ,0.0238,4.9546,28.4738,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0029,5.166,27.1012,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1112, ,0.789,3.8685,30.0,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1134, ,0.8363,3.8298,28.7872,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0081,5.0967,27.3346,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0084,4.9438,29.8027,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0049,0.0004,-0.0004, ,0.0231,5.0072,28.1328,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.1377, ,0.5388,4.122,29.6003,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,0.2785, ,0.1833,4.4062,29.5396,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0161,0.0004,-0.0004, ,0.3745,4.4739,30.0,1080.36,0.99,0.01,4.54
-0.0004,0.0004,-0.0004, ,0.0004,-0.0004,0.0004, ,0.0004,0.0004,0.0004, ,0.0004,0.0004,-0.0004, ,0.0212,5.0175,28.196,1080.36,0.99,0.01,4.54
